fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,color_hue,Age
"9,16932550661197",635,"0,07","2,6",77,16,86,"0,99748","3,51","0,54","9,7",5,16
"10,1357466437524","0,49","0,22","2,3",71,13,24,"0,99438","3,41","0,83","11,3",6,18
"10,7897022712525","0,51","0,23",2,72,13,22,"0,99438","3,4","0,84","11,2",6,20
"10,8262732122534","0,56","0,22","1,8",74,15,24,"0,99438","3,4","0,82","11,2",6,19
"10,7860467244599","0,63","0,03",2,"0,08",27,43,"0,99578","3,44","0,64","10,9",6,15
"10,985887098254",715,"0,01","2,1",64,31,43,"0,99371","3,41","0,57","11,8",6,17
"9,34090856252723","0,56","0,03","1,5",86,36,46,"0,99522","3,53","0,57","10,6",5,13
"9,19592031562311","0,35","0,24",2,67,28,48,"0,99576","3,43","0,54",10,4,7
"12,4826854206616","0,21","0,37","1,6",67,6,10,"0,99552","3,23","0,58","11,1",7,28
"12,3273237429049","0,38","0,46","2,1",104,6,10,"0,99664","3,12","0,65","11,8",7,25
"12,9880597521451","0,31","0,4","2,8",109,7,16,"0,99614","3,31","0,79","11,8",7,30
"9,6625005383494","0,47",0,"2,2",67,7,14,"0,99517","3,4","0,58","10,9",4,9
"11,5645051222183",715,"0,01","2,1",64,31,43,"0,99371","3,41","0,57","11,8",6,15
"10,0588975444958","0,61","0,19",4,94,30,69,"0,99787","3,22","0,5",10,6,18
"10,7259406207697","0,6","0,04","2,5",76,18,88,"0,99745","3,53","0,55","9,5",5,14
"10,7835717043184","0,56","0,18","1,6",78,10,21,"0,99576","3,15","0,49","9,9",5,14
"11,5688913557439",715,0,"2,1",68,30,35,"0,99533","3,48","0,65","11,4",6,18
"11,1983434698064","0,31","0,29","3,1",194,14,26,"0,99536","3,22","0,78",12,6,19
"9,07901165975858","0,6","0,04","2,5",76,18,88,"0,99745","3,53","0,55","9,5",5,12
"11,485423027391","0,61","0,19",4,94,30,69,"0,99787","3,22","0,5",10,6,17
"9,41846425113279","0,75","0,14","2,5",86,9,30,"0,99824","3,34","0,64","10,5",5,18
"11,7454632602857","0,8","0,12","2,4",83,8,28,"0,99836","3,33","0,65","10,4",6,20
"12,4779246823692","0,52","0,38","2,6",66,29,56,"0,99577","3,15","0,79","12,1",7,28
"10,5248583290896","0,57",0,"2,5",72,32,64,"0,99491","3,43","0,56","11,2",6,20
"9,05466488828562","0,9","0,34","6,6",112,23,99,"1,00289","3,22","0,68","9,3",5,17
"10,1493209028308","0,34","0,24",2,71,30,52,"0,99576","3,44","0,58","10,1",5,14
"10,8888294969988","0,66","0,03","2,3",78,16,86,"0,99743","3,53","0,57","9,7",5,18
"10,7144712989339","0,45","0,23","1,9",82,10,18,"0,99774","3,22","0,65","9,3",6,20
"10,9193268208727","0,66","0,03","2,3",78,16,86,"0,99743","3,53","0,57","9,7",5,16
"10,3766220251799","0,63","0,03","2,2","0,08",17,88,"0,99745","3,53","0,58","9,8",6,17
"11,5938861754626","0,59","0,01","2,3","0,08",27,43,"0,9955","3,42","0,58","10,7",6,19
"12,0166214306339","0,31","0,39","2,4",78,17,43,"0,99444","3,31","0,77","12,5",7,27
"10,1683575414291","0,59","0,01","2,3","0,08",27,43,"0,9955","3,42","0,58","10,7",6,19
"12,6520682067434","0,31","0,39","2,4",78,17,43,"0,99444","3,31","0,77","12,5",7,29
"7,04804221757399","1,02","0,02","3,4",84,6,11,"0,99892","3,48","0,49",11,3,5
"9,95682055776785","0,31","0,36","2,6",56,10,39,"0,99562","3,4","0,69","11,8",5,15
"12,0538963524019",635,"0,1","2,4","0,08",16,33,"0,99736","3,58","0,69","10,8",7,25
"12,0991045600112",635,"0,1","2,4","0,08",16,33,"0,99736","3,58","0,69","10,8",7,27
"12,0437441497958","0,59","0,06",6,"0,06",11,18,"0,9962","3,41","0,59","10,8",7,27
"12,5580097723244","0,59","0,06",6,"0,06",11,18,"0,9962","3,41","0,59","10,8",7,29
"10,4200202404945","0,58","0,2",3,81,15,115,998,"3,23","0,59","9,5",5,14
"9,0345031487725","0,54","0,27","2,6",84,12,78,"0,9964","3,39","0,71",11,5,17
"10,0387013433814","0,56",0,"2,2",79,6,9,"0,9948","3,59","0,54","11,5",6,17
"10,6291308873389","0,52","0,13","2,4",78,34,61,"0,99528","3,43","0,59","10,8",6,18
"11,2430001774537",305,"0,39","1,2",59,7,11,"0,99331","3,29","0,52","11,5",6,19
"11,5898934127747","0,38","0,48","3,8",132,3,11,"0,99577","3,23","0,57","13,2",6,15
"10,4713573070821","0,28","0,46",9,114,3,9,"0,99901","3,18","0,6","10,9",6,20
"11,7565991318782","0,46","0,44","2,9",65,4,8,"0,99674","3,33","0,62","12,2",6,15
"12,1112787151645",395,"0,46","4,6",94,3,10,"0,99639","3,27","0,64","12,2",7,30
"11,2203534989417",305,"0,39","1,2",59,7,11,"0,99331","3,29","0,52","11,5",6,16
"11,5174430416892",315,"0,4","2,2",79,3,6,"0,99512","3,27","0,67","11,9",6,15
"9,45251414209098",715,"0,19","1,5",161,7,62,"0,99395","3,62","0,61",11,5,12
"11,4449823732513","0,41","0,31","8,8",84,26,45,"0,99824","3,38","0,64","10,1",6,18
"11,3905980600275","0,36","0,32","2,2",81,32,79,"0,9964","3,3","0,72",11,6,17
"10,9309567519387","0,62","0,12","1,8",72,38,46,"0,99504","3,38","0,89","11,8",6,17
"9,09322354266497","0,41","0,37","2,3",91,10,23,"0,99786","3,24","0,56","10,5",5,13
"10,3881045758687","0,36","0,32","2,2",81,32,79,"0,9964","3,3","0,72",11,6,19
"11,6050886581074","0,62","0,12","1,8",72,38,46,"0,99504","3,38","0,89","11,8",6,15
"10,7707977326552","0,41","0,31","8,8",84,26,45,"0,99824","3,38","0,64","10,1",6,17
"10,2192552046655","0,47","0,27","2,3",55,14,28,"0,99516","3,18","0,8","11,2",5,17
"12,571547049925","0,22","0,36","1,9",64,53,77,"0,99604","3,47","0,87",11,7,25
"11,6492565113154","0,24","0,33","2,3",61,52,73,"0,99786","3,47","0,9","10,2",6,19
"9,54255616292724","0,67","0,19","2,2",93,11,75,"0,99736","3,2","0,59","9,2",4,8
"9,23383336513553","0,47","0,27","2,3",55,14,28,"0,99516","3,18","0,8","11,2",5,15
"12,8387052338744","0,33","0,38","3,3",63,10,19,"0,99468","3,3","0,73",12,7,30
"9,7732974910349","0,61","0,01","1,9","0,08",8,25,"0,99746","3,69","0,73","10,5",5,15
"9,40257417270717","0,61","0,01",2,74,13,38,"0,99748","3,48","0,65","9,8",5,13
"11,9042715442537","0,4","0,29","1,9",78,29,66,"0,9971","3,45","0,59","9,5",6,19
"9,34047278062195","0,61","0,01",2,74,13,38,"0,99748","3,48","0,65","9,8",5,14
"9,12819583632114","0,61","0,01","1,9","0,08",8,25,"0,99746","3,69","0,73","10,5",5,13
"11,7838001996764","0,3","0,38","2,3","0,06",19,72,"0,99543","3,39","0,72","11,8",6,19
"10,9823326100296","0,3","0,38","2,3","0,06",19,72,"0,99543","3,39","0,72","11,8",6,17
"9,75771408383656","0,63","0,5","1,4",71,6,26,"0,99791","3,07","0,6","10,4",4,9
"12,718770774454","0,38","0,38","2,8",68,23,42,"0,99356","3,34","0,72","12,9",7,29
"9,22461776548501","0,46","0,17","1,6",73,7,11,"0,99425","3,61","0,54","11,4",5,17
"12,6794206345334","0,33","0,52","2,2",74,13,25,"0,99509","3,36","0,76","12,4",7,28
"12,6475074226281","0,27","0,49",5,82,9,17,"0,99484","3,19","0,52","12,5",7,30
"12,5496120431682","0,43","0,4","2,6",92,13,52,"0,99834","3,22","0,64",10,7,28
"12,9640631769019","0,5","0,34","2,3",94,10,45,"0,99864","3,24","0,6","9,7",7,30
"12,4937878841682","0,3","0,49","3,8","0,09",11,24,"0,99498","3,27","0,64","12,1",7,28
"12,1570747970187","0,44","0,42",2,71,7,20,"0,99566","3,14","0,79","11,1",7,26
"12,8241865801652","0,44","0,58","4,1",92,11,24,"0,99745","3,29","0,99",12,7,27
"12,1263619356932","0,28","0,48","2,1",93,6,12,"0,99408","3,26","0,62","12,4",7,25
"12,8149812850493","0,12","0,45","1,8",75,10,21,"0,99552","3,41","0,76","11,9",7,27
"12,4387767814856","0,12","0,45","1,8",75,10,21,"0,99552","3,41","0,76","11,9",7,26
"12,9547181000672","0,12","0,45","1,8",75,10,21,"0,99552","3,41","0,76","11,9",7,26
"12,5946127769292","0,28","0,48","2,1",93,6,12,"0,99408","3,26","0,62","12,4",7,30
"12,4903952712672","0,31","0,4","2,2",58,6,10,"0,99536","3,31","0,68","11,2",7,30
"12,6111329796072","0,34","0,48","2,1",52,5,9,"0,99458","3,2","0,69","12,1",7,26
"11,9715746202818","0,43","0,4","2,7",82,6,11,"0,99538","3,44","0,54","12,2",6,18
"9,44570114708521","0,21","0,52","1,9","0,09",9,23,"0,99648","3,36","0,67","10,4",5,17
"10,2652372679462","0,36","0,52","2,1",111,5,10,"0,99568","3,31","0,62","11,3",6,20
"11,9023842341865","0,37","0,52",2,88,12,51,"0,99613","3,29","0,58","11,1",6,19
"12,3828827904104","0,57","0,12","2,3","0,12",25,36,"0,99519","3,47","0,71","11,3",7,30
"9,57969074661846","0,59","0,05",2,89,12,32,"0,99735","3,36","0,61",10,5,16
"10,6143916936746","0,47","0,27","1,9",58,18,38,"0,99518","3,16","0,85","11,1",6,19
"9,17653455037561","0,56","0,14","1,6",78,7,18,"0,99592","3,27","0,62","9,3",5,18
"9,12719774589566","0,57","0,02","2,1",115,6,16,"0,99654","3,38","0,69","9,5",5,12
"10,9830415215815","0,27","0,39",2,"0,1",20,27,"0,99546","3,15","0,69","11,2",6,15
"11,0471281025353","0,47","0,27","1,9",58,18,38,"0,99518","3,16","0,85","11,1",6,17
"11,7416695397738","0,34","0,4","2,4",65,24,48,"0,99554","3,34","0,86",11,6,16
"12,7704358761828","0,38","0,41","2,4",103,6,10,"0,99604","3,13","0,58","11,9",7,26
"9,74662454300074","0,66","0,2","2,1",97,23,113,"0,99733","3,13","0,48","9,2",5,16
"10,3987986880769","0,4","0,43","2,4",68,29,46,"0,9943","3,2","0,6","12,2",6,15
"9,45483356916955","0,56","0,09","2,9",79,7,22,"0,99669","3,46","0,61","10,2",5,17
"11,6240097230772","0,26","0,48","1,9",66,6,10,"0,99724","3,33","0,87","10,9",6,18
"11,0391287564121","0,26","0,48","1,9",66,6,10,"0,99724","3,33","0,87","10,9",6,16
"12,8641617118234","0,38","0,5","2,4",104,6,13,"0,99643","3,22","0,65","11,6",7,30
"9,18226700135173","0,34","0,44","1,7",79,6,12,"0,99605","3,52","0,63","10,7",5,15
"12,5723302819024","0,33","0,41","5,9",73,7,13,"0,99658","3,3","0,62","12,1",7,27
"10,3597375558856","0,41","0,3","2,1",83,35,72,997,"3,44","0,52","9,4",5,12
"10,2156670757441","0,41","0,3","2,1",83,35,72,997,"3,44","0,52","9,4",5,15
"9,90495855472766","0,59","0,29","2,6",109,31,119,"0,99801","3,15","0,5","9,1",5,15
"12,4912995910849","0,4","0,32","3,6",61,9,29,"0,99416","3,28","0,49","11,3",7,27
"9,41150532514133","0,45","0,49","1,4",75,3,6,"0,9969","3,13","0,63","10,4",5,18
"11,3429227130831","0,5","0,3","1,9",65,8,17,"0,99774","3,32","0,71","10,5",6,16
"9,86569620795348","0,86","0,26","1,9",79,13,28,"0,99712","3,25","0,62",10,5,15
"11,9291299477148","0,52","0,32","2,1","0,07",51,70,"0,99418","3,34","0,82","12,9",6,18
"10,8239054136955","0,5","0,3","1,9",65,8,17,"0,99774","3,32","0,71","10,5",6,18
"9,79498691965141","0,45","0,49","1,4",75,3,6,"0,9969","3,13","0,63","10,4",5,13
"11,2564448536605","0,58",0,2,64,7,11,"0,99562","3,45","0,58","11,3",6,17
"12,1810158079996","0,34","0,39","1,4",66,3,7,"0,9947","3,19","0,55","11,4",7,29
"9,81921284414054","0,36","0,3","1,6","0,08",35,70,"0,99693","3,44","0,5","9,4",5,13
"10,2677051072885","0,39","0,12","1,7",97,19,27,"0,99596","3,16","0,49","9,4",5,14
"11,4292238536743",295,"0,4","1,5",73,14,21,"0,99556","3,14","0,51","10,9",6,17
"9,20684329548839","0,39","0,12","1,7",97,19,27,"0,99596","3,16","0,49","9,4",5,12
"10,1405262078043","0,34","0,28",2,82,31,68,"0,99694","3,45","0,48","9,4",5,13
"11,9377069404957","0,4","0,1",2,76,30,47,"0,99554","3,36","0,48","9,4",6,18
"10,0046336522016","0,34","0,28",2,82,31,68,"0,99694","3,45","0,48","9,4",5,15
"10,770370383039","0,35","0,45","2,5",92,20,88,"0,99918","3,15","0,43","9,4",5,13
"10,4488918644335","0,6","0,06",2,79,19,41,"0,99697","3,39","0,62","10,1",6,16
"12,3729010001721","0,66",0,"2,2",87,3,11,"0,99378","3,71","0,63","12,8",7,27
"12,276100551972","0,66",0,"2,2",87,3,11,"0,99378","3,71","0,63","12,8",7,29
"11,4823384225783","0,84","0,34","1,4","0,05",4,10,"0,99554","3,12","0,48","9,1",6,17
"11,3756440269481","0,69",0,"1,65",55,7,12,"0,99162","3,47","0,53","12,9",6,20
"12,0775620808879","0,43","0,3","2,2",62,6,12,"0,99495","3,44","0,72","11,5",7,27
"12,9805492049516","0,35","0,38","1,5",58,31,47,"0,99676","3,26","0,82","10,6",7,30
"12,1279472447971","0,29","0,33","2,05",63,13,27,"0,99516","3,26","0,84","11,7",7,28
"12,5037960384297","0,36","0,32","1,8",67,4,8,"0,9928","3,36","0,55","12,8",7,29
"10,2801500176374","0,43","0,29","1,6",81,27,45,"0,99603","3,25","0,54","10,3",5,13
"12,2910241025319","0,36","0,32","1,8",67,4,8,"0,9928","3,36","0,55","12,8",7,29
"12,3768988131826","0,29","0,33","2,05",63,13,27,"0,99516","3,26","0,84","11,7",7,27
"12,5754980947737","0,3","0,34",2,64,12,25,"0,99516","3,26","0,84","11,7",7,26
"12,7332687359964","0,35","0,4","3,6","0,11",12,24,"0,99549","3,23","0,7",12,7,25
"9,9009960608116","0,5","0,36","2,8",116,26,55,"0,99722","3,18","0,68","10,9",5,17
"12,4479487982292","0,28","0,45","1,7",67,7,12,"0,99354","3,25","0,55","12,3",7,29
"11,4047486466318","0,32","0,31",2,88,12,19,"0,9957","3,17","0,55","10,4",6,19
"10,6769486377842",1005,"0,15","2,1",102,11,32,"0,99604","3,23","0,48",10,5,15
"11,7164487419651","0,71",0,"1,6",92,22,31,"0,99635","3,38","0,58",10,6,19
"10,5578998407485","0,58","0,16",2,"0,12",3,7,"0,99454","3,22","0,58","11,2",6,20
"11,7323177664963","0,39","0,46","2,2",75,14,27,"0,99598","3,06","0,84","11,4",6,16
"12,7729857723444","0,38","0,4","2,2",68,12,28,"0,99486","3,27","0,75","12,6",7,27
"11,9241238921543","0,18","0,37","0,9",49,36,109,"0,99007","2,89","0,44","12,7",6,15
"10,8484208284282","0,18","0,37","0,9",49,36,109,"0,99007","2,89","0,44","12,7",6,15
"10,352234146479","0,5","0,14","1,8",78,10,23,"0,99636","3,53","0,61","10,4",5,14
"10,0080135160904","0,36","0,66","2,4",123,3,8,"0,99642","3,2","0,53","11,9",6,20
"11,8307919067109","0,36","0,66","2,4",123,3,8,"0,99642","3,2","0,53","11,9",6,18
"10,598668275722","0,51","0,09","2,1",62,4,9,"0,99584","3,35","0,54","10,5",5,16
"11,4462282486864","0,32","0,42","2,3",98,3,9,"0,99506","3,27","0,55","12,3",6,20
"12,3764556499194","0,58","0,01","1,8",88,12,18,"0,99568","3,32","0,56","10,5",7,25
"11,7176471933846","0,83",0,"2,8",95,17,43,"0,99822","3,33","0,6","10,4",6,15
"10,6466814150744","0,31","0,32","1,9",66,14,36,"0,99364","3,41","0,56","12,6",6,15
"9,43449253166992",795,0,"2,2",65,28,52,"0,99378","3,49","0,52","11,6",5,17
"10,5211805331656","0,34","0,21","2,5",75,41,68,"0,99586","3,37","0,54","10,1",6,18
"12,369863103461","0,58","0,01","1,8",88,12,18,"0,99568","3,32","0,56","10,5",7,27
"12,0398978864655","0,59",0,"2,1",91,9,14,"0,99488","3,42","0,55","11,5",7,26
"12,9418877717775","0,55","0,01","1,8",93,9,15,"0,99514","3,35","0,58",11,7,25
"9,22225759933377","0,82",0,"4,1",95,5,14,"0,99854","3,36","0,53","9,6",5,12
"10,6115153497897","0,57","0,08","2,6",89,14,27,"0,99592","3,3","0,59","10,4",6,15
"10,6077799769407",745,"0,18","2,5",77,15,48,"0,99739","3,2","0,47","9,7",6,15
"12,9700326238359","0,37","0,34","2,4",85,5,17,"0,99683","3,17","0,65","10,6",7,29
"12,2394278340553","0,31","0,34","2,5",82,26,35,"0,99356","3,22","0,59","12,5",7,28
"9,43464547917934","0,91","0,1","1,8",74,20,56,"0,99672","3,35","0,56","9,2",5,16
"12,6109758300968","0,41","0,41","6,2",78,25,42,"0,9953","3,24","0,77","12,6",7,26
"10,4630491158318","0,5","0,21","2,2",88,21,39,"0,99692","3,33","0,83","11,1",6,19
"10,2717859459923",965,0,"2,2",88,16,32,"0,99756","3,58","0,67","10,2",5,15
"11,9391189537356","0,49","0,19","1,7",79,13,26,"0,99547","3,38","0,64","9,8",6,17
"11,3119175375842","0,5","0,21","2,2",88,21,39,"0,99692","3,33","0,83","11,1",6,16
"12,1994801227576","0,39","0,41","8,9",69,18,39,"0,99859","3,29","0,81","10,9",7,28
"11,3179037773981","0,39","0,33","3,3",46,12,53,"0,99294","3,36","0,62","12,2",6,16
"11,2672615637265","0,44",0,"1,4","0,07",32,38,"0,99438","3,32","0,58","11,4",6,20
"10,3813019818499","0,78",0,"1,7",76,33,45,"0,99612","3,31","0,62","10,7",6,20
"9,40655028748949","0,43","0,17","1,8",82,27,51,"0,99634","3,49","0,64","10,4",5,12
"11,5128746028006","0,49","0,36","1,7",81,3,14,"0,99702","3,27","0,78","10,9",6,20
"11,8708177972425","0,5","0,36","1,8",84,6,17,"0,99704","3,27","0,77","10,8",6,17
"9,72207632197098","0,43","0,17","1,8",82,27,51,"0,99634","3,49","0,64","10,4",5,17
"9,7384526100277","0,46","0,59","1,4",414,16,45,"0,99702","3,03","1,34","9,2",5,16
"9,43935932277038",605,"0,05","2,4",73,19,25,"0,99258","3,56","0,55","12,9",5,13
"12,346843668919","0,33","0,42","2,3","0,07",9,20,"0,99426","3,38","0,77","12,7",7,30
"10,6996223242047","0,64","0,27",2,95,5,77,"0,99747","3,13","0,62","9,1",6,19
"11,8208843764102","0,64","0,27",2,95,5,77,"0,99747","3,13","0,62","9,1",6,16
"12,0964031825307","0,48","0,53",4,101,3,10,"0,99586","3,21","0,59","12,1",7,30
"9,89540230105332","0,42","0,25","3,9",104,28,90,"0,99784","3,15","0,57","9,1",5,16
"12,2310205294347","0,53","0,57","2,4",93,30,52,"0,9971","3,19","0,76","11,6",7,25
"12,9064508314926","0,48","0,53",4,101,3,10,"0,99586","3,21","0,59","12,1",7,29
"11,6825227887176","0,23","0,57","1,8",74,3,8,"0,9981","3,14","0,7","9,9",6,15
"14,2226848423082","0,4","0,5","1,8",71,7,16,"0,99462","3,21","0,69","12,5",8,48
"10,6656460107894","0,38","0,44","1,9",98,6,15,"0,9956","3,3","0,64","11,4",6,18
"11,6415137002376","0,29","0,65","2,4",75,6,17,"0,99565","3,22","0,63","11,8",6,20
"11,3717142893214","0,74","0,09",2,67,5,10,"0,99418","3,28","0,57","11,8",6,19
"11,7858134512333","0,61","0,18","2,4",83,6,20,"0,9963","3,29","0,6","10,2",6,15
"12,1052688081816","0,52","0,08","2,4","0,07",13,26,"0,99358","3,4","0,72","12,5",7,29
"12,2763303739378","0,31","0,53","2,2","0,06",3,10,"0,99572","3,02","0,83","10,9",7,26
"12,9972382083579","0,31","0,53","2,2","0,06",3,10,"0,99572","3,02","0,83","10,9",7,27
"10,7108093602313","0,62","0,35","2,8",86,28,52,997,"3,31","0,62","10,8",5,18
"12,4406184811404","0,33","0,45","1,5",57,19,37,"0,99498","3,18","0,89","11,1",7,28
"10,5919930177127","0,77","0,2","8,1",98,30,92,"0,99892","3,2","0,58","9,2",5,12
"11,3970910176596","0,35","0,26","1,8",83,33,75,"0,9968","3,4","0,58","9,5",6,15
"10,7489505159632","0,62","0,33","2,7",88,16,37,"0,9972","3,31","0,58","10,7",6,18
"10,4626490357619","0,77","0,2","8,1",98,30,92,"0,99892","3,2","0,58","9,2",5,16
"12,3669774674006","0,25","0,34",2,71,45,67,"0,99769","3,44","0,86","10,2",7,29
"10,6818551674763","0,32","0,56",2,73,3,8,"0,99534","3,15","0,73","11,4",6,15
"10,1215508102013","0,37","0,65","6,4","0,08",3,8,"0,99817","3,27","0,58",11,5,12
"9,5009602835493","0,37","0,65","6,4","0,08",3,8,"0,99817","3,27","0,58",11,5,13
"12,0117216080639","0,3","0,68","8,3","0,05","37,5",278,"0,99316","3,01","0,51","12,3",7,27
"10,9311132185012","0,27","0,56","1,4",47,3,8,"0,99471","3,16","0,51","11,8",6,16
"12,2401059806499","0,3","0,68","8,3","0,05","37,5",289,"0,99316","3,01","0,51","12,3",7,29
"11,0460776668036","0,38","0,3","1,8",73,31,70,"0,99685","3,42","0,59","9,5",6,18
"10,0152533011995","0,42","0,45","2,4",72,32,59,"0,99617","3,33","0,77",12,6,18
"10,4446827413376","0,38","0,3","1,8",73,31,70,"0,99685","3,42","0,59","9,5",6,15
"10,6713279689283","0,48","0,08","1,8",74,40,64,"0,99529","3,12","0,49","9,6",5,12
"12,3849493939176","0,34","0,4","4,7",55,3,9,"0,99738","3,38","0,66","11,6",7,25
"10,1066953950772","0,19","0,42","1,6",57,18,30,994,"3,29","0,69","11,2",6,17
"12,316520413542","0,41","0,54","1,5",95,22,41,"0,99735","3,02","0,76","9,9",7,30
"12,9858702089855","0,41","0,54","1,5",95,22,41,"0,99735","3,02","0,76","9,9",7,26
"14,6111448534421","0,26","0,54","1,9",83,42,74,"0,99451","2,98","0,63","11,8",8,42
"10,6745253318638","0,34","0,42",2,86,8,19,"0,99546","3,35","0,6","11,4",6,19
"10,7855595562733","0,54","0,09",2,81,10,16,"0,99479","3,43","0,59","11,5",6,19
"12,9816638585935","0,31","0,36","2,2",79,11,31,"0,99615","3,33","0,86",12,7,28
"10,153677005896",725,"0,09","5,5",117,9,17,"0,99655","3,35","0,49","10,8",6,20
"9,89284528929798","0,4","0,47","2,5",87,6,20,"0,99772","3,15","0,5","10,5",5,15
"11,7458847730269",725,"0,09","5,5",117,9,17,"0,99655","3,35","0,49","10,8",6,17
"9,98402299274474","0,52","0,38","1,5",96,5,18,"0,99666","3,2","0,52","9,4",5,13
"12,5771249834678","0,31","0,45","2,1",216,5,16,"0,99358","3,15","0,81","12,5",7,30
"10,6950041890873","0,52","0,38","1,5",96,5,18,"0,99666","3,2","0,52","9,4",5,14
"10,2390746192994","0,34","0,42","2,1",72,23,36,"0,99392","3,11","0,78","12,4",6,17
"10,3909840887617","0,49","0,27","2,1",71,14,25,"0,99388","3,35","0,63",12,6,17
"11,584802948627","0,48","0,09","1,7",78,18,30,"0,99402","3,45","0,54","11,2",6,16
"11,3511704380866","0,49","0,27","2,1",71,14,25,"0,99388","3,35","0,63",12,6,19
"11,6808925707785","0,48","0,34","2,2",73,16,25,"0,9936","3,28","0,66","12,4",6,17
"10,5930393034302","0,57","0,28","2,1",48,13,49,"0,99374","3,41","0,6","12,8",5,14
"10,9138899301189","0,23","0,42","1,9",69,9,17,"0,99376","3,21","0,54","12,3",6,15
"12,0252946711588","0,3","0,41",2,68,10,24,"0,99523","3,27","0,85","11,7",7,26
"10,9888740433445","0,78","0,1","3,3","0,09",4,13,"0,99855","3,36","0,49","9,5",5,12
"10,0609497271265","0,47","0,43","2,1",171,27,66,"0,9982","3,17","0,76","10,8",6,17
"10,258437060401","0,53",0,"1,4","0,07",6,14,"0,99593","3,25","0,64",10,6,15
"12,3609425266492","0,42","0,27",2,92,23,55,"0,99471","3,78","0,64","12,3",7,30
"11,8200798610584","0,33","0,41","1,5",56,6,35,"0,99396","3,29","0,71",11,6,17
"10,1193276264684","0,24","0,39","1,6",74,3,10,"0,99698","3,12","0,59","9,5",6,19
"11,798962184479","0,4","0,5","4,3",46,29,80,"0,9902","3,49","0,66","13,6",6,17
"10,6693153991581","0,69","0,07","2,5",91,15,21,"0,99572","3,38","0,6","11,3",6,19
"11,4451553670229","0,69","0,07","2,5",91,15,21,"0,99572","3,38","0,6","11,3",6,18
"11,7433467441098","0,69","0,07","2,5",91,15,21,"0,99572","3,38","0,6","11,3",6,20
"11,7258047333872","0,39","0,12","2,1",65,14,24,"0,99252","3,3","0,53","13,3",6,15
"9,07633289974575","0,66",0,"2,5",66,7,15,"0,99256","3,52","0,58","12,9",5,17
"16,9502752153692","0,54","0,34","2,5",76,8,17,"0,99235","3,2","0,72","13,1",8,40
"10,5470970107259","0,5",0,"1,8",62,21,28,"0,99352","3,44","0,55","12,3",6,16
"11,0739275473099","0,47",0,"1,4",55,27,33,"0,9922","3,45","0,48","12,3",6,16
"11,8685002355443","0,4","0,37","1,9",81,17,29,"0,99674","3,12","0,65","11,2",6,19
"9,77422609762455","0,58",0,"2,2",96,3,13,"0,99557","3,62","0,62","11,5",4,8
"12,9749068495699","0,24","0,35","1,7",55,13,27,"0,99394","3,14","0,59","11,3",7,25
"11,9790915551789","0,29","0,26","1,7",63,3,11,"0,9915","3,39","0,54","13,5",6,16
"11,3588982003911","0,76",0,"2,9",72,26,52,"0,99379","3,51","0,6","11,5",6,17
"9,89694917320646","0,43","0,33","2,7",95,28,89,"0,9984","3,22","0,68",10,5,14
"10,4630368022829","0,43","0,35","3,3",92,24,70,"0,99798","3,21","0,69","10,5",6,20
"10,8061071524281","0,6",0,"1,9",58,5,10,"0,9977","3,18","0,63","10,4",6,19
"10,3601937919215","0,19","0,21","1,7",45,57,135,"0,99341","3,32","0,44","9,5",5,14
"12,6116942201101","0,36","0,34","1,8",75,18,38,"0,9933","3,38","0,88","13,6",7,25
"12,2372120666261","0,48","0,07","5,5",89,10,18,"0,99684","3,37","0,68","11,2",7,30
"12,6087599929068","0,28","0,35","1,7",61,6,15,"0,99524","3,3","0,74","11,8",7,29
"11,568741344608","0,25","0,43","1,7",67,22,50,"0,9946","3,38","0,6","11,9",6,15
"10,6994007709134","0,52","0,45",2,"0,08",6,13,"0,99774","3,22","0,76","11,4",6,16
"11,6503408731653","0,52","0,45",2,"0,08",6,13,"0,99774","3,22","0,76","11,4",6,16
"9,03321234296724","0,41","0,15","3,7",104,29,94,"0,99786","3,14","0,58","9,1",5,15
"10,6628519768884","0,51","0,24",2,79,16,86,"0,99764","3,34","0,64","9,5",6,20
"11,8109092987826","0,4","0,3","1,7","0,08",33,79,"0,9969","3,41","0,65","9,5",6,20
"10,5580455549925","0,38","0,32","2,5","0,08",24,71,"0,99624","3,27","0,85",11,6,15
"11,9719948107868","0,45","0,11","2,4",43,6,12,"0,99354","3,3","0,65","11,4",6,18
"10,8567120124272","0,22","0,3","1,8",65,16,20,"0,99672","3,61","0,82",10,6,16
"9,44313543034359","0,32","0,23","2,3",66,35,70,"0,99588","3,43","0,62","10,1",5,14
"11,2575997818577","0,2","0,43","2,5",76,31,51,"0,99672","3,53","0,81","10,4",6,20
"11,8100985790834","0,5","0,12","1,8",178,6,21,996,"3,28","0,87","9,8",6,18
"12,0401989166445","0,41","0,45","6,2",71,6,14,"0,99702","3,21","0,49","11,8",7,26
"10,4965358382648","0,39","0,42",2,86,9,21,"0,99526","3,39","0,66","11,6",6,16
"11,0393128668746","0,35","0,47",2,61,6,11,"0,99585","3,23","0,52",12,6,17
"12,332960217826","0,33","0,32","2,8",67,4,12,"0,99473","3,3","0,76","12,8",7,29
"10,4726132009221","0,58","0,23","2,5",44,16,70,"0,99352","3,46","0,65","12,5",6,19
